timestamp,x,y,z,qx,qy,qz,qw,velocity_x,velocity_y,velocity_z,speed
58.21765,-1.112347,-0.03811498,1.644774,0.2167738,0.5723674,-0.1670062,0.7729901,-0.1879783,-0.01762055,0.1312384,0.2299344
58.23391,-1.115913,-0.03856433,1.64657,0.2197691,0.5710204,-0.1694546,0.7726076,-0.1889054,-0.027675,0.122466,0.2268239
58.25067,-1.119368,-0.03920715,1.648424,0.2236054,0.5696571,-0.1724455,0.771851,-0.2101449,-0.02980671,0.1065203,0.2374782
58.26704,-1.122223,-0.0393467,1.649774,0.2278871,0.5684745,-0.17573,0.7707291,-0.1943403,-0.02404579,0.1081645,0.2237095
58.28656,-1.124927,-0.03960526,1.651004,0.2302582,0.5682453,-0.1782939,0.7696037,-0.1737318,-0.01601462,0.08857785,0.1956661
58.29955,-1.127889,-0.04018258,1.652141,0.2326089,0.5678506,-0.1808619,0.7685881,-0.1545198,-0.02519525,0.0698627,0.1714408
58.31541,-1.130572,-0.04068688,1.652854,0.2343388,0.568018,-0.1828687,0.7674634,-0.2220568,-0.04423042,0.07204,0.2376033
58.33215,-1.133367,-0.04078935,1.65367,0.2357152,0.5684687,-0.1844827,0.7663209,-0.1835481,-0.02280514,0.06253085,0.1952437
58.34801,-1.135465,-0.04086385,1.654074,0.2354937,0.5693215,-0.1844347,0.7657673,-0.1341982,-0.002687266,0.03734532,0.1393235
58.36469,-1.137904,-0.04142716,1.654497,0.2344398,0.5705377,-0.182976,0.7655354,-0.1544518,-0.03814181,0.04123225,0.164348
58.38137,-1.140401,-0.04186602,1.654363,0.2351939,0.5709842,-0.1819733,0.7652102,-0.1541984,-0.01849442,0.003966632,0.1553542
58.39804,-1.143255,-0.04247458,1.654172,0.2352241,0.5712617,-0.1803554,0.7653769,-0.164972,-0.03631296,0.004445182,0.1689797
58.41467,-1.145783,-0.04261582,1.653341,0.2358581,0.5711895,-0.1798349,0.765358,-0.1487608,-0.01832145,-0.0311875,0.1530951
58.43166,-1.148457,-0.04291291,1.652531,0.2359309,0.5711951,-0.1796494,0.7653751,-0.1546879,-0.008944393,-0.03023073,0.1578678
58.44804,-1.150916,-0.04308794,1.651229,0.2360003,0.5712264,-0.1797713,0.7653017,-0.1477198,-0.02102351,-0.0635933,0.1621951
58.46495,-1.153697,-0.04343275,1.649922,0.2367086,0.5708402,-0.1803124,0.7652436,-0.1644268,-0.009044565,-0.06649116,0.1775924
58.48144,-1.156191,-0.04323139,1.648449,0.2371431,0.5699232,-0.1807778,0.7656828,-0.153195,-0.003268294,-0.07942767,0.1725925
58.49801,-1.158867,-0.04277986,1.646779,0.2362966,0.5687284,-0.180796,0.7668277,-0.1556883,0.01458132,-0.08726379,0.179071
58.51508,-1.161434,-0.0424979,1.644659,0.2348928,0.5674011,-0.1805995,0.7682872,-0.1559255,0.01312276,-0.1128686,0.192936
58.53211,-1.164296,-0.04249325,1.642164,0.2329392,0.5662358,-0.1799832,0.7698847,-0.1546311,0.004207104,-0.1295146,0.2017487
58.54828,-1.166962,-0.04219003,1.639343,0.2319739,0.5651346,-0.1797029,0.7710499,-0.1679754,0.01158038,-0.1464369,0.2231448
58.56495,-1.16943,-0.04162227,1.636547,0.2303952,0.5644342,-0.179012,0.7721962,-0.1612419,0.03039918,-0.1685101,0.2351993
